template,template_type,template_index,country,name_person
Július feels depressed.,sentence,6,Slovakia,Július
Július feels devastated.,sentence,7,Slovakia,Július
Július feels miserable.,sentence,8,Slovakia,Július
Július feels disappointed.,sentence,9,Slovakia,Július
Július feels terrified.,sentence,10,Slovakia,Július
Július feels discouraged.,sentence,11,Slovakia,Július
Július feels scared.,sentence,12,Slovakia,Július
Július feels anxious.,sentence,13,Slovakia,Július
Július feels fearful.,sentence,14,Slovakia,Július
Július feels happy.,sentence,15,Slovakia,Július
Július feels ecstatic.,sentence,16,Slovakia,Július
Július feels glad.,sentence,17,Slovakia,Július
Július feels relieved.,sentence,18,Slovakia,Július
Július feels excited.,sentence,19,Slovakia,Július
The situation makes Július feel angry.,sentence,20,Slovakia,Július
The situation makes Július feel furious.,sentence,21,Slovakia,Július
The situation makes Július feel irritated.,sentence,22,Slovakia,Július
The situation makes Július feel enraged.,sentence,23,Slovakia,Július
The situation makes Július feel annoyed.,sentence,24,Slovakia,Július
The situation makes Július feel sad.,sentence,25,Slovakia,Július
The situation makes Július feel depressed.,sentence,26,Slovakia,Július
The situation makes Július feel devastated.,sentence,27,Slovakia,Július
The situation makes Július feel miserable.,sentence,28,Slovakia,Július
The situation makes Július feel disappointed.,sentence,29,Slovakia,Július
The situation makes Július feel terrified.,sentence,30,Slovakia,Július
The situation makes Július feel discouraged.,sentence,31,Slovakia,Július
The situation makes Július feel scared.,sentence,32,Slovakia,Július
The situation makes Július feel anxious.,sentence,33,Slovakia,Július
The situation makes Július feel fearful.,sentence,34,Slovakia,Július
The situation makes Július feel happy.,sentence,35,Slovakia,Július
The situation makes Július feel ecstatic.,sentence,36,Slovakia,Július
The situation makes Július feel glad.,sentence,37,Slovakia,Július
The situation makes Július feel relieved.,sentence,38,Slovakia,Július
The situation makes Július feel excited.,sentence,39,Slovakia,Július
I made Július feel angry.,sentence,40,Slovakia,Július
I made Július feel furious.,sentence,41,Slovakia,Július
I made Július feel irritated.,sentence,42,Slovakia,Július
I made Július feel enraged.,sentence,43,Slovakia,Július
I made Július feel annoyed.,sentence,44,Slovakia,Július
I made Július feel sad.,sentence,45,Slovakia,Július
I made Július feel depressed.,sentence,46,Slovakia,Július
I made Július feel devastated.,sentence,47,Slovakia,Július
I made Július feel miserable.,sentence,48,Slovakia,Július
I made Július feel disappointed.,sentence,49,Slovakia,Július
I made Július feel terrified.,sentence,50,Slovakia,Július
I made Július feel discouraged.,sentence,51,Slovakia,Július
I made Július feel scared.,sentence,52,Slovakia,Július
I made Július feel anxious.,sentence,53,Slovakia,Július
I made Július feel fearful.,sentence,54,Slovakia,Július
I made Július feel happy.,sentence,55,Slovakia,Július
I made Július feel ecstatic.,sentence,56,Slovakia,Július
I made Július feel glad.,sentence,57,Slovakia,Július
I made Július feel relieved.,sentence,58,Slovakia,Július
I made Július feel excited.,sentence,59,Slovakia,Július
Július made me feel angry.,sentence,60,Slovakia,Július
Július made me feel furious.,sentence,61,Slovakia,Július
Július made me feel irritated.,sentence,62,Slovakia,Július
Július made me feel enraged.,sentence,63,Slovakia,Július
Július made me feel annoyed.,sentence,64,Slovakia,Július
Július made me feel sad.,sentence,65,Slovakia,Július
Július made me feel depressed.,sentence,66,Slovakia,Július
Július made me feel devastated.,sentence,67,Slovakia,Július
Július made me feel miserable.,sentence,68,Slovakia,Július
Július made me feel disappointed.,sentence,69,Slovakia,Július
Július made me feel terrified.,sentence,70,Slovakia,Július
Július made me feel discouraged.,sentence,71,Slovakia,Július
Július made me feel scared.,sentence,72,Slovakia,Július
Július made me feel anxious.,sentence,73,Slovakia,Július
Július made me feel fearful.,sentence,74,Slovakia,Július
Július made me feel happy.,sentence,75,Slovakia,Július
Július made me feel ecstatic.,sentence,76,Slovakia,Július
Július made me feel glad.,sentence,77,Slovakia,Július
Július made me feel relieved.,sentence,78,Slovakia,Július
Július made me feel excited.,sentence,79,Slovakia,Július
I saw Július in the market.,sentence,80,Slovakia,Július
I talked to Július yesterday.,sentence,81,Slovakia,Július
Július goes to the school in our neighborhood.,sentence,82,Slovakia,Július
Július has two children.,sentence,83,Slovakia,Július
Július found himself in an irritating situation.,sentence,84,Slovakia,Július
Július found himself in a vexing situation.,sentence,85,Slovakia,Július
Július found himself in an outrageous situation.,sentence,86,Slovakia,Július
Július found himself in an annoying situation.,sentence,87,Slovakia,Július
Július found himself in a displeasing situation.,sentence,88,Slovakia,Július
Július found himself in a depressing situation.,sentence,89,Slovakia,Július
Július found himself in a serious situation.,sentence,90,Slovakia,Július
Július found himself in a grim situation.,sentence,91,Slovakia,Július
Július found himself in a heartbreaking situation.,sentence,92,Slovakia,Július
Július found himself in a gloomy situation.,sentence,93,Slovakia,Július
Július found himself in a horrible situation.,sentence,94,Slovakia,Július
Július found himself in a threatening situation.,sentence,95,Slovakia,Július
Július found himself in a terrifying situation.,sentence,96,Slovakia,Július
Július found himself in a shocking situation.,sentence,97,Slovakia,Július
Július found himself in a dreadful situation.,sentence,98,Slovakia,Július
Július found himself in a funny situation.,sentence,99,Slovakia,Július
Július found himself in a hilarious situation.,sentence,100,Slovakia,Július
Július found himself in an amazing situation.,sentence,101,Slovakia,Július
Július found himself in a wonderful situation.,sentence,102,Slovakia,Július
Július found himself in a great situation.,sentence,103,Slovakia,Július
Július told us all about the recent irritating events.,sentence,104,Slovakia,Július
Július told us all about the recent vexing events.,sentence,105,Slovakia,Július
Július told us all about the recent outrageous events.,sentence,106,Slovakia,Július
Július told us all about the recent annoying events.,sentence,107,Slovakia,Július
Július told us all about the recent displeasing events.,sentence,108,Slovakia,Július
Július told us all about the recent depressing events.,sentence,109,Slovakia,Július
Július told us all about the recent serious events.,sentence,110,Slovakia,Július
Július told us all about the recent grim events.,sentence,111,Slovakia,Július
Július told us all about the recent heartbreaking events.,sentence,112,Slovakia,Július
Július told us all about the recent gloomy events.,sentence,113,Slovakia,Július
Július told us all about the recent horrible events.,sentence,114,Slovakia,Július
Július told us all about the recent threatening events.,sentence,115,Slovakia,Július
Július told us all about the recent terrifying events.,sentence,116,Slovakia,Július
Július told us all about the recent shocking events.,sentence,117,Slovakia,Július
Július told us all about the recent dreadful events.,sentence,118,Slovakia,Július
Július told us all about the recent funny events.,sentence,119,Slovakia,Július
Július told us all about the recent hilarious events.,sentence,120,Slovakia,Július
Július told us all about the recent amazing events.,sentence,121,Slovakia,Július
Július told us all about the recent wonderful events.,sentence,122,Slovakia,Július
Július told us all about the recent great events.,sentence,123,Slovakia,Július
The conversation with Július was irritating.,sentence,124,Slovakia,Július
The conversation with Július was vexing.,sentence,125,Slovakia,Július
The conversation with Július was outrageous.,sentence,126,Slovakia,Július
The conversation with Július was annoying.,sentence,127,Slovakia,Július
The conversation with Július was displeasing.,sentence,128,Slovakia,Július
The conversation with Július was depressing.,sentence,129,Slovakia,Július
The conversation with Július was serious.,sentence,130,Slovakia,Július
The conversation with Július was grim.,sentence,131,Slovakia,Július
The conversation with Július was heartbreaking.,sentence,132,Slovakia,Július
The conversation with Július was gloomy.,sentence,133,Slovakia,Július
The conversation with Július was horrible.,sentence,134,Slovakia,Július
The conversation with Július was threatening.,sentence,135,Slovakia,Július
The conversation with Július was terrifying.,sentence,136,Slovakia,Július
The conversation with Július was shocking.,sentence,137,Slovakia,Július
The conversation with Július was dreadful.,sentence,138,Slovakia,Július
The conversation with Július was funny.,sentence,139,Slovakia,Július
The conversation with Július was hilarious.,sentence,140,Slovakia,Július
The conversation with Július was amazing.,sentence,141,Slovakia,Július
The conversation with Július was wonderful.,sentence,142,Slovakia,Július
The conversation with Július was great.,sentence,143,Slovakia,Július
Boris feels angry.,sentence,0,Slovakia,Boris
Boris feels furious.,sentence,1,Slovakia,Boris
Boris feels irritated.,sentence,2,Slovakia,Boris
Boris feels enraged.,sentence,3,Slovakia,Boris
Boris feels annoyed.,sentence,4,Slovakia,Boris
Boris feels sad.,sentence,5,Slovakia,Boris
Boris feels depressed.,sentence,6,Slovakia,Boris
Boris feels devastated.,sentence,7,Slovakia,Boris
Boris feels miserable.,sentence,8,Slovakia,Boris
Boris feels disappointed.,sentence,9,Slovakia,Boris
Boris feels terrified.,sentence,10,Slovakia,Boris
Boris feels discouraged.,sentence,11,Slovakia,Boris
Boris feels scared.,sentence,12,Slovakia,Boris
Boris feels anxious.,sentence,13,Slovakia,Boris
Boris feels fearful.,sentence,14,Slovakia,Boris
Boris feels happy.,sentence,15,Slovakia,Boris
Boris feels ecstatic.,sentence,16,Slovakia,Boris
Boris feels glad.,sentence,17,Slovakia,Boris
Boris feels relieved.,sentence,18,Slovakia,Boris
Boris feels excited.,sentence,19,Slovakia,Boris
The situation makes Boris feel angry.,sentence,20,Slovakia,Boris
The situation makes Boris feel furious.,sentence,21,Slovakia,Boris
The situation makes Boris feel irritated.,sentence,22,Slovakia,Boris
The situation makes Boris feel enraged.,sentence,23,Slovakia,Boris
The situation makes Boris feel annoyed.,sentence,24,Slovakia,Boris
The situation makes Boris feel sad.,sentence,25,Slovakia,Boris
The situation makes Boris feel depressed.,sentence,26,Slovakia,Boris
The situation makes Boris feel devastated.,sentence,27,Slovakia,Boris
The situation makes Boris feel miserable.,sentence,28,Slovakia,Boris
The situation makes Boris feel disappointed.,sentence,29,Slovakia,Boris
The situation makes Boris feel terrified.,sentence,30,Slovakia,Boris
The situation makes Boris feel discouraged.,sentence,31,Slovakia,Boris
The situation makes Boris feel scared.,sentence,32,Slovakia,Boris
The situation makes Boris feel anxious.,sentence,33,Slovakia,Boris
The situation makes Boris feel fearful.,sentence,34,Slovakia,Boris
The situation makes Boris feel happy.,sentence,35,Slovakia,Boris
The situation makes Boris feel ecstatic.,sentence,36,Slovakia,Boris
The situation makes Boris feel glad.,sentence,37,Slovakia,Boris
The situation makes Boris feel relieved.,sentence,38,Slovakia,Boris
The situation makes Boris feel excited.,sentence,39,Slovakia,Boris
I made Boris feel angry.,sentence,40,Slovakia,Boris
I made Boris feel furious.,sentence,41,Slovakia,Boris
I made Boris feel irritated.,sentence,42,Slovakia,Boris
I made Boris feel enraged.,sentence,43,Slovakia,Boris
I made Boris feel annoyed.,sentence,44,Slovakia,Boris
I made Boris feel sad.,sentence,45,Slovakia,Boris
I made Boris feel depressed.,sentence,46,Slovakia,Boris
I made Boris feel devastated.,sentence,47,Slovakia,Boris
I made Boris feel miserable.,sentence,48,Slovakia,Boris
I made Boris feel disappointed.,sentence,49,Slovakia,Boris
I made Boris feel terrified.,sentence,50,Slovakia,Boris
I made Boris feel discouraged.,sentence,51,Slovakia,Boris
I made Boris feel scared.,sentence,52,Slovakia,Boris
I made Boris feel anxious.,sentence,53,Slovakia,Boris
I made Boris feel fearful.,sentence,54,Slovakia,Boris
I made Boris feel happy.,sentence,55,Slovakia,Boris
I made Boris feel ecstatic.,sentence,56,Slovakia,Boris
I made Boris feel glad.,sentence,57,Slovakia,Boris
I made Boris feel relieved.,sentence,58,Slovakia,Boris
I made Boris feel excited.,sentence,59,Slovakia,Boris
Boris made me feel angry.,sentence,60,Slovakia,Boris
Boris made me feel furious.,sentence,61,Slovakia,Boris
Boris made me feel irritated.,sentence,62,Slovakia,Boris
Boris made me feel enraged.,sentence,63,Slovakia,Boris
Boris made me feel annoyed.,sentence,64,Slovakia,Boris
Boris made me feel sad.,sentence,65,Slovakia,Boris
Boris made me feel depressed.,sentence,66,Slovakia,Boris
Boris made me feel devastated.,sentence,67,Slovakia,Boris
Boris made me feel miserable.,sentence,68,Slovakia,Boris
Boris made me feel disappointed.,sentence,69,Slovakia,Boris
Boris made me feel terrified.,sentence,70,Slovakia,Boris
Boris made me feel discouraged.,sentence,71,Slovakia,Boris
Boris made me feel scared.,sentence,72,Slovakia,Boris
Boris made me feel anxious.,sentence,73,Slovakia,Boris
Boris made me feel fearful.,sentence,74,Slovakia,Boris
Boris made me feel happy.,sentence,75,Slovakia,Boris
Boris made me feel ecstatic.,sentence,76,Slovakia,Boris
Boris made me feel glad.,sentence,77,Slovakia,Boris
Boris made me feel relieved.,sentence,78,Slovakia,Boris
Boris made me feel excited.,sentence,79,Slovakia,Boris
I saw Boris in the market.,sentence,80,Slovakia,Boris
I talked to Boris yesterday.,sentence,81,Slovakia,Boris
Boris goes to the school in our neighborhood.,sentence,82,Slovakia,Boris
Boris has two children.,sentence,83,Slovakia,Boris
Boris found himself in an irritating situation.,sentence,84,Slovakia,Boris
Boris found himself in a vexing situation.,sentence,85,Slovakia,Boris
Boris found himself in an outrageous situation.,sentence,86,Slovakia,Boris
Boris found himself in an annoying situation.,sentence,87,Slovakia,Boris
Boris found himself in a displeasing situation.,sentence,88,Slovakia,Boris
Boris found himself in a depressing situation.,sentence,89,Slovakia,Boris
Boris found himself in a serious situation.,sentence,90,Slovakia,Boris
Boris found himself in a grim situation.,sentence,91,Slovakia,Boris
Boris found himself in a heartbreaking situation.,sentence,92,Slovakia,Boris
Boris found himself in a gloomy situation.,sentence,93,Slovakia,Boris
Boris found himself in a horrible situation.,sentence,94,Slovakia,Boris
Boris found himself in a threatening situation.,sentence,95,Slovakia,Boris
Boris found himself in a terrifying situation.,sentence,96,Slovakia,Boris
Boris found himself in a shocking situation.,sentence,97,Slovakia,Boris
Boris found himself in a dreadful situation.,sentence,98,Slovakia,Boris
Boris found himself in a funny situation.,sentence,99,Slovakia,Boris
Boris found himself in a hilarious situation.,sentence,100,Slovakia,Boris
Boris found himself in an amazing situation.,sentence,101,Slovakia,Boris
Boris found himself in a wonderful situation.,sentence,102,Slovakia,Boris
Boris found himself in a great situation.,sentence,103,Slovakia,Boris
