example,toxicity,sa,toxicity_val
RT @Sittin_pretty30: @POOH_OTS man I was getting my kids ready for bed I thought it came on at 10,0,1,0.117211066
Hey @aplusk.....put the helmet on,0,1,0.111347884
@BrolicDynamic @Gengar_Dynamic oh well #DynamicReborn,0,1,0.07811037
@bryanteslava #FollowMeBryant I love you so much💗 You are friend of my loves and then it is also my😊 You are an amazing photographer😍 x56,0,2,0.02095521
This week on twitter: One new follower via http://t.co/pyMaGG1BPs,0,1,0.04055944
RT @JackeeHarry: Some people don't really want advice - they want attention.,0,0,0.08372861
@taylorcaniff Love u ✌.,0,2,0.030352755
RT @Putrifahrani99: Happy birthday kak viraaa:*({})@andialfmagfirah. Best wishes for you O:),0,2,0.05404248
"I've harvested 1,814 of food! http://t.co/qs7Nr1JP4c #iphone, #iphonegames, #gameinsight",0,1,0.08252969
RT @Money_BlueDice: 1 more hour and My Snook Off Work 😁😁😁😁😁😁😁😁 Hurry And Come Home To Meeeeee @061_1stCITY  😩😩😩💏👫💑💑💑,0,2,0.12577648
where's wally wears stripes because he doesn't want to be spotted,0,1,0.14759864
Watching about last night,0,1,0.20046715
girl with blue hair and notes miniature by rabbitssupplies http://t.co/IA1d4auHow via @Etsy,0,1,0.08839575
"RT @CEO: To avoid having to delete everything just to get iOS8, just do this http://t.co/9Fop8LbMZV",0,1,0.056217548
And most of the designs in the crochet books are either ugly or nowhere near my tastes,0,0,0.27140903
“@chilltweetss: android users watching everyone download iOS 8 like http://t.co/mfBooyNNKn” lmfaooooooo,0,1,0.26654845
@eihdiho @mokotutza yes I can!,0,2,0.030206304
RT @REALHOTTEST: [News] 2PM's 'Go Crazy' ranks #124 on iTunes main album chart! http://t.co/Cto2tL78k0 http://t.co/dFgYZCVua0,0,2,0.06959587
"@loserkidniall ""how do you get a picture like that?""",0,1,0.043948453
Listening to @rihanna calms my soul 😌🎧🎶,0,2,0.05439426
Out of all the things this has to happen now,0,1,0.1307691
@TheJimCornette: happy birthday to one of the greatest mangers of all time.,0,2,0.07965402
IDK WHAT TO TWEET TO GET DANS ATTENTION,0,1,0.18254153
RT @iSupportPTI: RT @asmashirazi: Just came a cross islamabad police arresting Pti supporters on various points in G-8/9 http://t.co/4z3NQ4…,0,1,0.13523315
RT @youngzay7: Thank God that I can thank God.. I love you and everything that yu do for me,0,2,0.026094578
Really wanting to go to the state fair🎡,0,2,0.08247616
"@SPORTAT10TV. Let's the show rock,I will stick to it",0,2,0.08770813
"I've harvested 1,152 of food! http://t.co/Aq4lNek6cR #android, #androidgames, #gameinsight",0,1,0.08090905
@Spacekatgal Great meeting you & thx for the talk! Sry we didn't get to chat more. Let's be in touch & continued luck with Giant Spacekat :),0,2,0.03676866
RT @GuideAdvisor: Aaand start! #Retweet until 9pm PT & #win. Join #GuideAdvisor for #free & get #discounts on #wildlife #tours in #Peru htt…,0,2,0.041888744
RT @Brycerohr10: Why do I walk out of calculus every day with a headache? 😣,0,0,0.25858817
"RT @jagill: I feel compelled to say once again I am voting yes. #bced needs fighting for, but we need to be smarter about how we fight.",0,2,0.09503696
"@BreakingNews: First Case of Enterovirus EV-D68 Confirmed in New Jersey, CDC Says",0,1,0.12425962
RT @ArianaGrande: love u loves it's tru I do,0,2,0.03121728
@ChrisNightIW @KellyFury Got enough hashtags there buddy?,0,1,0.09885029
"@k_clow Look at you, K.Clow. All GQ and everything. #WOAHBigShot",0,1,0.048788775
@imbackkkk91 he will not unblock me ugh,0,0,0.22704172
Found these beauties @skfruits http://t.co/E5axHglJeX,0,2,0.056948416
🌸Luke Hemmings from 5sos🌸  💕 1 day has 86400 seconds 💕 🍕It only takes 2 to follow me🍕      ❤️I love you so much ❤️ @Luke5SOS 🍔 💖 🍟 💜 🍦 x1179,0,2,0.035181254
RT @MySportsLegion: The Kings have announced they will retire Peja Stojakovic's #16 on December 16th against Oklahoma City. http://t.co/F0t…,0,1,0.08503981
what y'all on tonight?,0,1,0.15297943
"Been really enjoying ""The Miseducation of Lauryn Hill"" lately.",0,2,0.0741505
#piccollage My G @lonnybereal turned me on to his clothing line.. Its designed for all the guys who… http://t.co/i7KNxgMkq4,0,2,0.059041943
"RT @courtlinwong: all girls want to be spoiled, not with money or expensive jewelry, but with attention, effort, & constant reassurance.",0,1,0.20793526
@lovesunshine_ my name is Sunshinee 😂😂😂😂😂bye Hoee,0,1,0.07585106
RT @DanGheesling: Zach messing up and revealing his vote...this is why we like him. #BB16,0,2,0.16292197
"""I see a mess in the mirror, you see the girl of your dreams.""",0,1,0.24658087
"@ranceypants One of the funniest guys to ever play #BigBrother. Despite the vote, you're my fan favorite.",0,2,0.2505669
done doing homework for tonight. I'm tired.,0,0,0.23685679
"RT @davelackie: Excited to be giving away Giorgio Armani's Fall Look! Win this set! To enter, follow @davelackie & RT http://t.co/PjxZHNj28b",0,2,0.0375935
"RT @KalebAustinC98: @Ebony_Watkins16 @ashtongreen_16 I thought I lost mine to , lol then I clicked photos at the bottom 😂",0,1,0.09338611
"RT @wesleystromberg: @strumburg rainbow road because it feels like I'm on shrooms... or so I've heard... ""people"" tell me things. (he who s…",0,1,0.12055355
RT @LOVExNOTES_: Not one relationship is perfect 😍😡😂💏💑😠👫,0,0,0.07896064
It's interesting seeing who the people that forget about you are #KanyeShrug,0,1,0.12269965
@CarnegieMellon prof Erdnic Tatar presents on enviro  & Packaging Effects on high performance #gyroscope @MEMSGroup http://t.co/E7dMPXCtBl,0,1,0.061916713
@_ChandniLove happy birthday 😊🎉,0,2,0.033941187
RT @lil_jerry: Android Users Looking At Everybody Download iOS 8 Like 😂 http://t.co/aLJeIibser,0,1,0.07072796
RT @saturn_queen: Nominate Olicity For PCA's Best TV Chemistry twenty three,0,1,0.053698916
Eyes looking like you had a fight with the rain.,0,1,0.20142998
RT @siencs123: This Luis guy is getting far too big for his chouxs 😏 #GBBO #burrumtsh,0,0,0.22319312
I need a break from everything,0,0,0.24141885
RT @justinbieber: Just posted a lil something. #exclusive  http://t.co/w1bDE5IP7b,0,1,0.0689975
Autumn landscapes – expert tips on taking great photographs  http://t.co/4ty49S7qpO,0,2,0.041168284
"Sep 17, Pumpkin Picking in New Jersey: Best Pumpkin picking places and events in New Jersey - A great family f... http://t.co/O2VlUBLSct",0,2,0.06861056
RT @_NewsAbout1D_: NEW: Niall at the nightclub in Las Vegas ! (15/09/2014) (16) http://t.co/rLNuG9082k (Via @WW1DAlerts ),0,1,0.08618998
"RT @Vets4Gillespie: The Virginia Police Benevolent Association @VAPBA Endorsed @MarkWarner in 2008, but today they've switched to @EdWGille…",0,1,0.05458151
@SspokenWordsS I only took 2 lol but I'll show you,0,1,0.0619735
Got it tatted babyyyy,0,2,0.11565882
"RT @PICk_six: “@ComplexMag: Waka Flocka is offering $50,000 to the best blunt roller in the area: http://t.co/GeMzaaL1xc http://t.co/7uug0y…",0,2,0.17287962
RT @MCFC: FULL TIME: Bayern 1-0 City. Boateng's late strike wins it. Full reaction to follow... #bayernvcity #mcfc http://t.co/sj22TnGGCv,0,1,0.08184147
Is there a volleyball game today or not...,0,1,0.12985274
@DirrrtyyyDan you didn't give me time to respond.. 😭❤,0,1,0.029557832
trying hop onna phone 👀,0,1,0.27078536
RT @commonwhtgirl: how does one obtain this level of perfection http://t.co/N3ny0Gqnmf,0,1,0.04960331
My love and passion for this sport/hobby is incredible. Being around horses since I was 4 months old… http://t.co/AztM4ByNWs,0,2,0.043766063
"FG defends $9.3m cash seized in SA, releases data on transaction: Nigerian Government has defended the controv... http://t.co/MG7c8IoWzu",0,1,0.1420208
RT @Jensemiir: There are two kinds of people in this world.  There's everyone else and  then there's you.,0,1,0.115558386
@msleamichele hello ! I love you ! you are a very good actress !!!,0,2,0.0373648
"RT @PeeCee_Doll: ""@arjuneetiholic: Her Expressions tho *-* ♥♥♥♥♥♥ peeceee <3 @priyankachopra http://t.co/BTJebfo29u""",0,2,0.057380456
@therealjuicyj ✔ OUT MY #NEW PROMO SINGLE (3iphones) :TRAP SOUND TRACK IS HOT #RT #3IPhones #LeaderShip  http://t.co/ZIWIIAxGnh,0,2,0.10560892
I thought the iOS8 was coming out at 12 😂😩,0,1,0.21225855
Ask me a question http://t.co/t0dTyjT0Sj,0,1,0.13687779
"@BTLSRadio @25btls The Todd, 25 and Ned Show.",0,1,0.08400553
RT @emsendell: @webb2b Looking forward to seeing the changes in action #lovemids,0,2,0.030237298
@_OliviaCapelle no it's not,0,1,0.07439367
RT @winewankers: Now here's an app I'd actually use! #wine http://t.co/PuJk2bZsJG,0,2,0.054190215
"RT @iGiveYouLaughs: The ""can I speak to a manager"" haircut http://t.co/h3s9jVE7AP",0,1,0.082679056
"RT @MarkitEconomics: UK #inflation falls to 1.5%, but house prices rise at fastest rate for 7 years. Our analysis: http://t.co/HNgmyC21Bf h…",0,1,0.07882084
"I have a job opening for a Restaurant Manager. Contact Me in Grand Rapids, MI http://t.co/giKcog6raz #job",0,1,0.07716922
@HOTTY_Tasha_ you and the kids will accept it,0,1,0.047251657
RT @funnyortruth: Pain changes people.,0,1,0.14367117
"Is your happiness dependent on others, or yourself? ;) — both of them but on myself the best =D http://t.co/bR1kKdhUb8",0,2,0.043066137
"RT @dauzhashim: You shouldn't trust your friends 100%, its too dangerous.",0,0,0.23292756
@byers_emma that's ok. Because it was still a cute message 💋,0,2,0.027414503
Yelle’s New App Translates Lyrics in Real Time… - http://t.co/2hGOVInHsW http://t.co/J05PrR5f0k,0,1,0.08790847
RT @5sosdailydms: 5sos are making rock history and I'm so honoured to be a part of that journey http://t.co/Vel0wVVAUf,0,2,0.030224573
The beach ate mine 😭,0,0,0.3383614
"I've collected 1,600 gold coins! http://t.co/mVWZOs6FrN #ipad, #ipadgames, #gameinsight",0,2,0.09285498
ouch ! i thought you like me .,0,0,0.2330769
@SHOWmagazine @StunnazMag @teamSSMag CHECK OUT THE @UrbanModelAward FILMED BY @OhioHipHopAward NOM @RebelLifeMedia http://t.co/k8wQVjaYXD,0,1,0.058658738
"RT @andi_s3tiawan: #BOT Yesterday is but today's memory, and tomorrow is today's dream.(Kahlil Gibran), Rabu, 17 September 2014 Jam 06:36",0,1,0.045496695
"And when she tried to sing, it sounded like a walrus giving birth to farm equipment.",0,0,0.3670865
"RT @fxrxshxh: Nabi Muhammad SAW Passport, all about him 👍 http://t.co/FW7O4XypJG",0,1,0.053641815
RT @dottydoodoo: @EastLancsHosp @ClaytonParkBkry Go Team  Ward C3! http://t.co/ph91GirPza,0,2,0.047026005
@feisty_wifey shapers aka mini razors & it doesn't hurt & they look really clean,0,2,0.18494761
RT @ItsQueenElsa: If only all guys were like this http://t.co/veixK86g3b,0,1,0.12623917
You have a clear idea of how you'd like to spend your time tod... More for Aquarius http://t.co/SXFkcAT6km,0,1,0.046835925
Your hard work should be rewarded so there’s more time to enjoy the good life. Play hard at our open house today... http://t.co/5pgMYWwDjM,0,2,0.03075372
"RT @kidrxuhl1D: Justin: ""Big things coming""  Reality:  #EMABiggestFansJustinBieber http://t.co/JE08oSstpM",0,1,0.04235819
"Having fun playing #CSRRacing for Android, why not join me for FREE? http://t.co/g9jjQg2J9h",0,2,0.044886563
"RT @NoTime4Us: The balance of thought: To go deep, without sinking",0,1,0.08346312
The paper in my notebook crinkled in my backpack cause it is so muggy...,0,0,0.24258131
Progressive thinking authors like me are making a killing selling books. http://t.co/1hWyyEmRTL via @creativindie #marketing,0,2,0.05835486
RT @CopelandNetwork: Be a true expression of Him in your world today! http://t.co/s9itOgGWQ0,0,2,0.030552927
"RT @Nashgrier: Dinner with the fam, much needed",0,2,0.040459264
"RT @Fqkids: Even though I really don't like mornings, there's something beautiful in the silence of the #frenchquarter.... http://t.co/HkCG…",0,2,0.05515486
"PDP borrowed 1billion US dollars to fight Boko Haram.  If APC gets there, they will borrow 10billion Euros to fight OPC. Save your complains",0,1,0.16311003
@AustinMahone  I Love you   Follow  Me  Please  Follow  Me   ,0,2,0.03477199
Why am I my tl,0,0,0.26397458
Teen Clash 2: Battle between Heart and Mind,0,1,0.14430688
2 people followed me and 4 people unfollowed me // automatically checked by http://t.co/cbXDYzbUGK,0,1,0.09652963
@ohdallas_suarez @jaymitchhh that does sound bomb right now 😭,0,2,0.32306576
"[HELP RT] we are Fams/Squad for RPer No peanut,no basher,no famous. following? #UNPerfect on ur bio/loc",0,1,0.090694405
"RT @maddie_orlando: This weather just makes me want to go home, get some chickn minis and cuddle up and watch netflix",0,2,0.20771036
Then my parents found out that I have a boyfriend. Haha.,0,1,0.3239532
Haha looks about right.. http://t.co/XkO9yEkhQW,0,2,0.16677508
"Posted a new song: ""Defamilita YK - Power Of Rap ft Moonafight"" http://t.co/1a8uQUJKGV #music",0,1,0.14340961
@VisitBelfast welcome to @IntlConfex 2015 we can't wait to see you at the show and find out what you've been up to! #LoveConfex #eventprofs,0,2,0.023412734
The best sport on earth is...college football #Sportstember http://t.co/P4aQHugiZH via @ticketmaster,0,2,0.05945064
RT @ArianaGrande: the happiest,0,2,0.036061663
Someone could catch you off guard today by overreacting to wha... More for Libra http://t.co/1uALmYMpsv,0,0,0.16775562
Happy birthday 🎁 @Pomavillee,0,2,0.04715151
"With all the travel I'm doing, I'm getting pretty good at packing quickly.",0,2,0.123972744
"RT @BBCBreaking: Scotland has rejected independence, #indyref results confirm http://t.co/5lUtzo4G5Y http://t.co/fxjXNDBkAW",0,1,0.06444336
"PC: DB is recording a podcast with @Motor_Sport magazine this afternoon, send in your questions via the Motor... http://t.co/L1CFgQs5bR",0,1,0.045527723
My room clean thanks to @yangmoney_ the real MVP,0,2,0.052963607
You're tired of struggling to stay on top when everything seem... More for Capricorn http://t.co/x2zig6B65f,0,1,0.09401587
@near50something Are you using your fingers to eat it?,0,1,0.29391232
RT @ReallyGoodIdea: You have to hurt in order to know. Fall in order to grow. Lose in order to gain. Because many of life's lessons are lea…,0,1,0.077114895
@GypsyRows so happy for you and happy it was such a wonderful night!,0,2,0.022477333
RT @MEAIndia: The first meeting. @PMOIndia & Prez Xi meet ahead of signing of agreements in Ahmedabad. http://t.co/6ecq67s4He,0,1,0.053979848
RT @Niiick2000: When bae takes a pic with a downgrade http://t.co/R3v95YRQve,0,1,0.17440794
My feelings are true i really love you~ you're my best friend~,0,2,0.0379906
"RT @mchaize: For the #CreateNow attendees. I’ve recorded a free course ""How to design and publish websites with Adobe Muse” http://t.co/NaN…",0,1,0.029571421
So glad im working in Rockville now 💸,0,2,0.057765536
"I feel a lot worse today, but mom still won't let me stay home",0,0,0.24807326
RT @GandangGabiVice: I can’t afford to lose my mom. #MakeGREATPossible,0,1,0.086878255
chl47 dispelled the Ghostly Mirror anomaly http://t.co/Uc6ujTl15p http://t.co/aQJCzMM3Oi,0,1,0.14674412
RT @valmg: Wonder if he's dreaming of a good yesterday or possibilities a new day brings #MySleepingBeautySweeps #ad http://t.co/fZSVUY44oh,0,2,0.04295351
RT @MahoganyLOX: wise words from @CHELSEA_KORKA 🙌🙌🙌🙌 http://t.co/yDDZi77qQ7 http://t.co/K3PYQEZOCH,0,2,0.03803256
RT @sprague_paul My top conversations this week: @8270chihaya @MeloniFulvio @CarlRamallo @GeoffAlexander1 @chaebae https://t.co/KqcDiZ1ZJb,0,1,0.056061745
RT @Jesus_and_Love: **** JESUS IS LOVE ****☺♥,0,2,0.21858168
"RT @TedOfficialPage: Say what you feel. It's not being rude, it's called being real.",0,1,0.2199344
One person followed me in the last day thanks to http://t.co/BvxbuNhL8u app,0,2,0.04444117
"@qpr2005paul Thanks so much for your support! All the very best for Sunday, you are unstoppable! ^NW",0,2,0.019461734
@itsEllaCruz Hi Ate Ella why you so pretty? 😍💕 Notice me please.,0,2,0.020059293
I just finished 2h:26m:00s of walking with #Endomondo #endorphins http://t.co/1ivXy34QAi,0,1,0.110866494
★ＲＥＴＷＥＥＴ★ #TFBJP #HITFOLLOWSTEAM #RU_FF #друзья #follow #following #взаимныйфолловинг #FollowMeGO #rufollowback　http://t.co/PKuRMLACOv,0,1,0.05998701
The Best Teams Hold Themselves Accountable..... http://t.co/IDiYoxYShr,0,2,0.11543534
Discover great free apps and get rewarded with gift cards! https://t.co/z6D1JmL9nv via @freemyapps,0,2,0.04218569
@rogerlfc9 Good morning NYC!! I'm cool babe just expressing myself!!! Off to get your green tea ewwwww xxx,0,2,0.11047973
Gadgets are so materialistic! #RealJoy is hidden in nature @KissanIndia http://t.co/yg1rvEz6gc,0,0,0.0695502
7:30am at our campsite in Ohio #folksblogen @ West Branch state Park Beach http://t.co/3MSMC4z9Rr,0,1,0.11085611
@ImTooHuge that's like....10 minuets of awkward dancing in front of your family lol 💕 but I love da song,0,2,0.16653335
